Product,Company,Month,Year,Price,TimeIndex
AC,Philips,10.0,2026,28586.616726305336,45.0
AC,Philips,11.0,2026,28574.67363931783,46.0
AC,Philips,12.0,2026,28532.937258885624,47.0
AC,Philips,1.0,2027,28543.676915514698,48.0
AC,Philips,2.0,2027,28582.986929594757,49.0
AC,Philips,3.0,2027,28549.159623452957,50.0
AC,Philips,4.0,2027,28568.67887451634,51.0
AC,Philips,5.0,2027,28573.214307924874,52.0
AC,Philips,6.0,2027,28569.75076937841,53.0
AC,Philips,7.0,2027,28654.68329179521,54.0
AC,Philips,8.0,2027,28669.45355431586,55.0
AC,Philips,9.0,2027,28561.346673748467,56.0
AC,Philips,10.0,2027,28570.646297066916,57.0
AC,Philips,11.0,2027,28569.561154879033,58.0
AC,Philips,12.0,2027,28526.4025087557,59.0
AC,Philips,1.0,2028,28606.108860573884,60.0
AC,Philips,2.0,2028,28500.849196283052,61.0
AC,Philips,3.0,2028,28604.982701180877,62.0
AC,Philips,4.0,2028,28551.532288623013,63.0
AC,Philips,5.0,2028,28572.52354913308,64.0
AC,Philips,6.0,2028,28604.549016852616,65.0
AC,Philips,7.0,2028,28632.277763169688,66.0
AC,Philips,8.0,2028,28623.069583178116,67.0
AC,Philips,9.0,2028,28553.21172897786,68.0
AC,Philips,10.0,2028,28666.320644736905,69.0
AC,Philips,11.0,2028,28546.35895838408,70.0
AC,Philips,12.0,2028,28649.58305401663,71.0
AC,Philips,1.0,2029,28563.983546623163,72.0
AC,Philips,2.0,2029,28632.151570656737,73.0
AC,Philips,3.0,2029,28615.158471040555,74.0
AC,Philips,4.0,2029,28602.880268305264,75.0
AC,Philips,5.0,2029,28640.702405462976,76.0
AC,Philips,6.0,2029,28654.95151895954,77.0
AC,Philips,7.0,2029,28585.895600620737,78.0
AC,Philips,8.0,2029,28645.513997020527,79.0
AC,Philips,9.0,2029,28517.031284449036,80.0
AC,Philips,10.0,2029,28628.877709537504,81.0
AC,Philips,11.0,2029,28613.949502194,82.0
AC,Philips,12.0,2029,28591.527256753416,83.0
AC,Philips,1.0,2030,28719.207064458285,84.0
AC,Philips,2.0,2030,28634.759405026467,85.0
AC,Philips,3.0,2030,28664.35439056948,86.0
AC,Philips,4.0,2030,28676.15877156682,87.0
AC,Philips,5.0,2030,28648.366923923546,88.0
AC,Philips,6.0,2030,28634.88310860429,89.0
AC,Philips,7.0,2030,28686.379666312117,90.0
AC,Philips,8.0,2030,28677.717588766358,91.0
AC,Philips,9.0,2030,28559.794177764656,92.0
AC,Philips,10.0,2030,28662.83741207028,93.0
AC,Philips,11.0,2030,28656.55696867798,94.0
AC,Philips,12.0,2030,28494.99856864313,95.0
AC,Haier,1.0,2010,34060.26800916375,-156.0
AC,Haier,2.0,2010,34087.30266164732,-155.0
AC,Haier,3.0,2010,34172.82965300407,-154.0
AC,Haier,4.0,2010,34074.7995573216,-153.0
AC,Haier,5.0,2010,33984.98814922438,-152.0
AC,Haier,6.0,2010,34055.46871762249,-151.0
AC,Haier,7.0,2010,34083.63445860694,-150.0
AC,Haier,8.0,2010,34074.55412757242,-149.0
AC,Haier,9.0,2010,33964.227015046694,-148.0
AC,Haier,10.0,2010,34077.51037317178,-147.0
AC,Haier,11.0,2010,34141.19829756714,-146.0
AC,Haier,12.0,2010,34111.58764706785,-145.0
AC,Haier,1.0,2011,34097.93253512805,-144.0
AC,Haier,2.0,2011,34071.50534681201,-143.0
AC,Haier,3.0,2011,33993.40928211181,-142.0
AC,Haier,4.0,2011,34052.41754639568,-141.0
AC,Haier,5.0,2011,34028.3377535965,-140.0
AC,Haier,6.0,2011,34031.723812577664,-139.0
AC,Haier,7.0,2011,34025.02268447903,-138.0
AC,Haier,8.0,2011,34129.8983994026,-137.0
AC,Haier,9.0,2011,34111.04888889662,-136.0
AC,Haier,10.0,2011,34106.570800765934,-135.0
AC,Haier,11.0,2011,34070.45048672697,-134.0
AC,Haier,12.0,2011,34001.00140190725,-133.0
AC,Haier,1.0,2012,34113.240481143635,-132.0
AC,Haier,2.0,2012,34158.304280105825,-131.0
AC,Haier,3.0,2012,34172.81924743156,-130.0
AC,Haier,4.0,2012,34083.85432193387,-129.0
AC,Haier,5.0,2012,34140.63312855511,-128.0
AC,Haier,6.0,2012,34137.77540917265,-127.0
AC,Haier,7.0,2012,34166.76363395145,-126.0
AC,Haier,8.0,2012,34081.33346771448,-125.0
AC,Haier,9.0,2012,34189.46142530304,-124.0
AC,Haier,10.0,2012,34114.755985654294,-123.0
AC,Haier,11.0,2012,34107.349999928934,-122.0
AC,Haier,12.0,2012,34134.71404910743,-121.0
AC,Haier,1.0,2013,34194.94598600361,-120.0
AC,Haier,2.0,2013,34039.11656732353,-119.0
AC,Haier,3.0,2013,34138.33196541811,-118.0
AC,Haier,4.0,2013,34196.12051012537,-117.0
AC,Haier,5.0,2013,34179.26770085014,-116.0
AC,Haier,6.0,2013,34168.06283587607,-115.0
AC,Haier,7.0,2013,34164.304198192796,-114.0
AC,Haier,8.0,2013,34189.566686705686,-113.0
AC,Haier,9.0,2013,34154.745707840724,-112.0
AC,Haier,10.0,2013,34132.86775557195,-111.0
AC,Haier,11.0,2013,34134.393722901885,-110.0
AC,Haier,12.0,2013,34057.02311300735,-109.0
AC,Haier,1.0,2014,34247.80045195833,-108.0
AC,Haier,2.0,2014,34246.89371455519,-107.0
AC,Haier,3.0,2014,34225.97713169134,-106.0
AC,Haier,4.0,2014,34177.99676950272,-105.0
AC,Haier,5.0,2014,34220.069638053465,-104.0
AC,Haier,6.0,2014,34101.3131718345,-103.0
AC,Haier,7.0,2014,34298.43415885098,-102.0
AC,Haier,8.0,2014,34133.75956872872,-101.0
AC,Haier,9.0,2014,34154.52961199234,-100.0
AC,Haier,10.0,2014,34147.819200147045,-99.0
AC,Haier,11.0,2014,34078.95367878981,-98.0
AC,Haier,12.0,2014,34091.95810079046,-97.0
AC,Haier,1.0,2015,34140.30442595454,-96.0
AC,Haier,2.0,2015,34100.4968957862,-95.0
AC,Haier,3.0,2015,34237.962341774095,-94.0
AC,Haier,4.0,2015,34257.28890315868,-93.0
AC,Haier,5.0,2015,34129.72097790698,-92.0
AC,Haier,6.0,2015,34182.28590950646,-91.0
AC,Haier,7.0,2015,34220.78029038996,-90.0
AC,Haier,8.0,2015,34194.7156087777,-89.0
AC,Haier,9.0,2015,34123.895520482256,-88.0
AC,Haier,10.0,2015,34239.68313097942,-87.0
AC,Haier,11.0,2015,34153.338101453555,-86.0
AC,Haier,12.0,2015,34189.845448939435,-85.0
AC,Haier,1.0,2016,34203.81148734183,-84.0
AC,Haier,2.0,2016,34216.99823654044,-83.0
AC,Haier,3.0,2016,34209.428832729216,-82.0
AC,Haier,4.0,2016,34239.52737012246,-81.0
AC,Haier,5.0,2016,34282.11178324421,-80.0
AC,Haier,6.0,2016,34184.35931956694,-79.0
AC,Haier,7.0,2016,34260.9392586105,-78.0
AC,Haier,8.0,2016,34262.69827325357,-77.0
AC,Haier,9.0,2016,34212.80259770331,-76.0
AC,Haier,10.0,2016,34311.14053184966,-75.0
AC,Haier,11.0,2016,34272.63724225904,-74.0
AC,Haier,12.0,2016,34190.97890103334,-73.0
AC,Haier,1.0,2017,34206.13996267733,-72.0
AC,Haier,2.0,2017,34244.54275055084,-71.0
AC,Haier,3.0,2017,34227.12661657042,-70.0
AC,Haier,4.0,2017,34235.12780202994,-69.0
AC,Haier,5.0,2017,34299.00079184969,-68.0
AC,Haier,6.0,2017,34234.973792930075,-67.0
AC,Haier,7.0,2017,34309.307806035446,-66.0
AC,Haier,8.0,2017,34144.06727321265,-65.0
AC,Haier,9.0,2017,34311.62497216055,-64.0
AC,Haier,10.0,2017,34240.763503339695,-63.0
AC,Haier,11.0,2017,34181.20832434198,-62.0
AC,Haier,12.0,2017,34254.33081712357,-61.0
AC,Haier,1.0,2018,34222.90913484081,-60.0
AC,Haier,2.0,2018,34232.63616011025,-59.0
AC,Haier,3.0,2018,34270.247715042344,-58.0
AC,Haier,4.0,2018,34258.335781494374,-57.0
AC,Haier,5.0,2018,34235.14793684767,-56.0
AC,Haier,6.0,2018,34351.09252207312,-55.0
AC,Haier,7.0,2018,34270.385620487716,-54.0
AC,Haier,8.0,2018,34152.178925643115,-53.0
AC,Haier,9.0,2018,34314.562288324065,-52.0
AC,Haier,10.0,2018,34278.25235118553,-51.0
AC,Haier,11.0,2018,34142.91673550023,-50.0
AC,Haier,12.0,2018,34253.27295880035,-49.0
AC,Haier,1.0,2019,34179.4579025909,-48.0
AC,Haier,2.0,2019,34306.82988822226,-47.0
AC,Haier,3.0,2019,34281.11808925562,-46.0
AC,Haier,4.0,2019,34347.44725111848,-45.0
AC,Haier,5.0,2019,34169.27016438151,-44.0
AC,Haier,6.0,2019,34250.657860335545,-43.0
AC,Haier,7.0,2019,34234.459521870565,-42.0
AC,Haier,8.0,2019,34256.19396235154,-41.0
AC,Haier,9.0,2019,34219.71238066118,-40.0
AC,Haier,10.0,2019,34254.03615000901,-39.0
AC,Haier,11.0,2019,34255.02654038933,-38.0
AC,Haier,12.0,2019,34257.28119195992,-37.0
AC,Haier,1.0,2020,34268.66384823411,-36.0
AC,Haier,2.0,2020,34313.807255440646,-35.0
AC,Haier,3.0,2020,34266.66822531005,-34.0
AC,Haier,4.0,2020,34241.02035503633,-33.0
AC,Haier,5.0,2020,34226.57511967187,-32.0
AC,Haier,6.0,2020,34292.21133432113,-31.0
AC,Haier,7.0,2020,34262.51644616024,-30.0
AC,Haier,8.0,2020,34259.4589188849,-29.0
AC,Haier,9.0,2020,34292.95227427039,-28.0
AC,Haier,10.0,2020,34268.24366430208,-27.0
AC,Haier,11.0,2020,34333.20866647663,-26.0
AC,Haier,12.0,2020,34235.35754655324,-25.0
AC,Haier,1.0,2021,34312.70271978762,-24.0
AC,Haier,2.0,2021,34312.614579840505,-23.0
AC,Haier,3.0,2021,34314.99515245763,-22.0
AC,Haier,4.0,2021,34289.000528661316,-21.0
AC,Haier,5.0,2021,34272.45923609237,-20.0
AC,Haier,6.0,2021,34252.5898472783,-19.0
AC,Haier,7.0,2021,34245.289596136805,-18.0
AC,Haier,8.0,2021,34357.32935620523,-17.0
AC,Haier,9.0,2021,34387.33110682145,-16.0
AC,Haier,10.0,2021,34313.833646752035,-15.0
AC,Haier,11.0,2021,34270.990919212636,-14.0
AC,Haier,12.0,2021,34328.885741970014,-13.0
AC,Haier,1.0,2022,34310.424174823755,-12.0
AC,Haier,2.0,2022,34361.30831273115,-11.0
AC,Haier,3.0,2022,34348.48699839622,-10.0
AC,Haier,4.0,2022,34319.47953738491,-9.0
AC,Haier,5.0,2022,34257.96057733795,-8.0
AC,Haier,6.0,2022,34320.068797088315,-7.0
AC,Haier,7.0,2022,34379.70380623412,-6.0
AC,Haier,8.0,2022,34341.60162177066,-5.0
AC,Haier,9.0,2022,34292.34798341673,-4.0
AC,Haier,10.0,2022,34361.874097149535,-3.0
AC,Haier,11.0,2022,34393.87025742902,-2.0
AC,Haier,12.0,2022,34303.69695143256,-1.0
AC,Haier,1.0,2026,34446.29728733276,36.0
AC,Haier,2.0,2026,34371.76033218162,37.0
AC,Haier,3.0,2026,34399.86484146389,38.0
AC,Haier,4.0,2026,34451.34722431819,39.0
AC,Haier,5.0,2026,34420.25266418095,40.0
AC,Haier,6.0,2026,34385.98369235983,41.0
AC,Haier,7.0,2026,34377.788083085965,42.0
AC,Haier,8.0,2026,34470.77416777129,43.0
AC,Haier,9.0,2026,34472.0109678311,44.0
AC,Haier,10.0,2026,34329.92783944946,45.0
AC,Haier,11.0,2026,34449.59709928612,46.0
AC,Haier,12.0,2026,34436.9218731458,47.0
AC,Haier,1.0,2027,34447.942741215564,48.0
AC,Haier,2.0,2027,34467.69783762332,49.0
AC,Haier,3.0,2027,34468.87098902186,50.0
AC,Haier,4.0,2027,34448.53443113313,51.0
AC,Haier,5.0,2027,34499.544422829465,52.0
AC,Haier,6.0,2027,34440.58375315945,53.0
AC,Haier,7.0,2027,34481.427130944685,54.0
AC,Haier,8.0,2027,34394.60778849436,55.0
AC,Haier,9.0,2027,34477.64269160113,56.0
AC,Haier,10.0,2027,34461.533450385854,57.0
AC,Haier,11.0,2027,34378.86686313975,58.0
AC,Haier,12.0,2027,34445.57894303259,59.0
AC,Haier,1.0,2028,34433.595342079,60.0
AC,Haier,2.0,2028,34487.6389517306,61.0
AC,Haier,3.0,2028,34421.667384028224,62.0
AC,Haier,4.0,2028,34479.45628113571,63.0
AC,Haier,5.0,2028,34430.79133937887,64.0
AC,Haier,6.0,2028,34453.54727352462,65.0
AC,Haier,7.0,2028,34474.931515147124,66.0
AC,Haier,8.0,2028,34394.970138577126,67.0
AC,Haier,9.0,2028,34526.11888408508,68.0
AC,Haier,10.0,2028,34476.58783340415,69.0
AC,Haier,11.0,2028,34496.01476706031,70.0
AC,Haier,12.0,2028,34366.818892920346,71.0
AC,Haier,1.0,2029,34503.98821985508,72.0
AC,Haier,2.0,2029,34438.62694428714,73.0
AC,Haier,3.0,2029,34477.1846357868,74.0
AC,Haier,4.0,2029,34420.33894786388,75.0
AC,Haier,5.0,2029,34354.98250099457,76.0
AC,Haier,6.0,2029,34516.18444442582,77.0
AC,Haier,7.0,2029,34362.0423768626,78.0
AC,Haier,8.0,2029,34424.35744815752,79.0
AC,Haier,9.0,2029,34473.84412409695,80.0
AC,Haier,10.0,2029,34512.43820417143,81.0
AC,Haier,11.0,2029,34466.62351036084,82.0
AC,Haier,12.0,2029,34468.44184351356,83.0
AC,Haier,1.0,2030,34483.19364291371,84.0
AC,Haier,2.0,2030,34503.38023711689,85.0
AC,Haier,3.0,2030,34565.514696226324,86.0
AC,Haier,4.0,2030,34465.271332338045,87.0
AC,Haier,5.0,2030,34476.05683573625,88.0
AC,Haier,6.0,2030,34559.890560867934,89.0
AC,Haier,7.0,2030,34460.045442574265,90.0
AC,Haier,8.0,2030,34508.04713190301,91.0
AC,Haier,9.0,2030,34496.470366037065,92.0
AC,Haier,10.0,2030,34467.143201774445,93.0
AC,Haier,11.0,2030,34441.0250833597,94.0
AC,Haier,12.0,2030,34510.06501901019,95.0
Refrigerator,Samsung,1.0,2010,15054.058644613835,-156.0
Refrigerator,Samsung,2.0,2010,15061.849098974917,-155.0
Refrigerator,Samsung,3.0,2010,15103.764864657109,-154.0
Refrigerator,Samsung,4.0,2010,15086.613898158164,-153.0
Refrigerator,Samsung,5.0,2010,15132.38015553673,-152.0
Refrigerator,Samsung,6.0,2010,15013.732192461057,-151.0
Refrigerator,Samsung,7.0,2010,15135.065057798154,-150.0
Refrigerator,Samsung,8.0,2010,14952.637981240365,-149.0
Refrigerator,Samsung,9.0,2010,15073.315012686493,-148.0
Refrigerator,Samsung,10.0,2010,15024.911033115972,-147.0
Refrigerator,Samsung,11.0,2010,15034.470664900131,-146.0
Refrigerator,Samsung,12.0,2010,14998.576347731376,-145.0
Refrigerator,Samsung,1.0,2011,15147.342113983092,-144.0
Refrigerator,Samsung,2.0,2011,15083.63864729851,-143.0
Refrigerator,Samsung,3.0,2011,15044.586829346412,-142.0
Refrigerator,Samsung,4.0,2011,15145.996790674231,-141.0
Refrigerator,Samsung,5.0,2011,14973.72113927697,-140.0
Refrigerator,Samsung,6.0,2011,15135.53704123294,-139.0
Refrigerator,Samsung,7.0,2011,14997.52126959699,-138.0
Refrigerator,Samsung,8.0,2011,15087.57181024598,-137.0
Refrigerator,Samsung,9.0,2011,15152.964955229952,-136.0
Refrigerator,Samsung,10.0,2011,15041.806501070056,-135.0
Refrigerator,Samsung,11.0,2011,15016.627996742365,-134.0
Refrigerator,Samsung,12.0,2011,15061.348070672713,-133.0
Refrigerator,Samsung,1.0,2012,15095.635920434492,-132.0
Refrigerator,Samsung,2.0,2012,15052.487307254545,-131.0
Refrigerator,Samsung,3.0,2012,15069.096296644973,-130.0
Refrigerator,Samsung,4.0,2012,15051.711862569357,-129.0
Refrigerator,Samsung,5.0,2012,15122.239627120494,-128.0
Refrigerator,Samsung,6.0,2012,15154.901771036142,-127.0
Refrigerator,Samsung,7.0,2012,15150.81093325261,-126.0
Refrigerator,Samsung,8.0,2012,15082.99468428254,-125.0
Refrigerator,Samsung,9.0,2012,15149.27514060872,-124.0
Refrigerator,Samsung,10.0,2012,15093.730841887298,-123.0
Refrigerator,Samsung,11.0,2012,15105.04825760405,-122.0
Refrigerator,Samsung,12.0,2012,15149.273728613474,-121.0
Refrigerator,Samsung,1.0,2013,15101.044013507417,-120.0
Refrigerator,Samsung,2.0,2013,15122.56387945081,-119.0
Refrigerator,Samsung,3.0,2013,15019.41034896502,-118.0
Refrigerator,Samsung,4.0,2013,15172.875020677382,-117.0
Refrigerator,Samsung,5.0,2013,15130.768626045729,-116.0
Refrigerator,Samsung,6.0,2013,15135.88731414568,-115.0
Refrigerator,Samsung,7.0,2013,15119.527724247668,-114.0
Refrigerator,Samsung,8.0,2013,15116.923304320158,-113.0
Refrigerator,Samsung,9.0,2013,15162.930108685008,-112.0
Refrigerator,Samsung,10.0,2013,15074.762692769797,-111.0
Refrigerator,Samsung,11.0,2013,15122.860735714865,-110.0
Refrigerator,Samsung,12.0,2013,15089.980688572721,-109.0
Refrigerator,Samsung,1.0,2014,15176.671685201072,-108.0
Refrigerator,Samsung,2.0,2014,15195.104608974936,-107.0
Refrigerator,Samsung,3.0,2014,15174.21226764893,-106.0
Refrigerator,Samsung,4.0,2014,15166.84858427302,-105.0
Refrigerator,Samsung,5.0,2014,15102.729422498744,-104.0
Refrigerator,Samsung,6.0,2014,15165.045129807764,-103.0
Refrigerator,Samsung,7.0,2014,15162.172799253582,-102.0
Refrigerator,Samsung,8.0,2014,15199.346590424033,-101.0
Refrigerator,Samsung,9.0,2014,15067.829566240856,-100.0
Refrigerator,Samsung,10.0,2014,15089.548190225381,-99.0
Refrigerator,Samsung,11.0,2014,15176.168653100493,-98.0
Refrigerator,Samsung,12.0,2014,15116.337927368197,-97.0
Refrigerator,Samsung,1.0,2015,15188.596737257258,-96.0
Refrigerator,Samsung,2.0,2015,15242.999004085523,-95.0
Refrigerator,Samsung,3.0,2015,15191.367857068486,-94.0
Refrigerator,Samsung,4.0,2015,15109.075147988018,-93.0
Refrigerator,Samsung,5.0,2015,15153.02026778536,-92.0
Refrigerator,Samsung,6.0,2015,15199.603678366271,-91.0
Refrigerator,Samsung,7.0,2015,15202.465820486086,-90.0
Refrigerator,Samsung,8.0,2015,15179.745957800134,-89.0
Refrigerator,Samsung,9.0,2015,15265.174302035426,-88.0
Refrigerator,Samsung,10.0,2015,15094.52794686745,-87.0
Refrigerator,Samsung,11.0,2015,15191.03728138371,-86.0
Refrigerator,Samsung,12.0,2015,15125.290320937624,-85.0
Refrigerator,Samsung,1.0,2016,15055.274300194535,-84.0
Refrigerator,Samsung,2.0,2016,15170.674354857154,-83.0
Refrigerator,Samsung,3.0,2016,15282.494206508709,-82.0
Refrigerator,Samsung,4.0,2016,15224.165387679921,-81.0
Refrigerator,Samsung,5.0,2016,15148.878721391844,-80.0
Refrigerator,Samsung,6.0,2016,15106.76360281667,-79.0
Refrigerator,Samsung,7.0,2016,15211.038812020557,-78.0
Refrigerator,Samsung,8.0,2016,15204.997250518472,-77.0
Refrigerator,Samsung,9.0,2016,15208.897225531602,-76.0
Refrigerator,Samsung,10.0,2016,15192.49497611506,-75.0
Refrigerator,Samsung,11.0,2016,15236.466734844296,-74.0
Refrigerator,Samsung,12.0,2016,15208.699275938214,-73.0
Refrigerator,Samsung,1.0,2017,15265.872181657705,-72.0
Refrigerator,Samsung,2.0,2017,15168.53439368414,-71.0
Refrigerator,Samsung,3.0,2017,15278.046463554707,-70.0
Refrigerator,Samsung,4.0,2017,15200.77670011554,-69.0
Refrigerator,Samsung,5.0,2017,15207.498186802892,-68.0
Refrigerator,Samsung,6.0,2017,15254.087848784662,-67.0
Refrigerator,Samsung,7.0,2017,15121.9512368926,-66.0
Refrigerator,Samsung,8.0,2017,15210.993296690502,-65.0
Refrigerator,Samsung,9.0,2017,15182.880263841009,-64.0
Refrigerator,Samsung,10.0,2017,15228.13094650866,-63.0
Refrigerator,Samsung,11.0,2017,15200.893650455839,-62.0
Refrigerator,Samsung,12.0,2017,15207.594983097688,-61.0
Refrigerator,Samsung,1.0,2018,15261.624495204876,-60.0
Refrigerator,Samsung,2.0,2018,15192.792236532528,-59.0
Refrigerator,Samsung,3.0,2018,15238.664751246262,-58.0
Refrigerator,Samsung,4.0,2018,15227.081290902599,-57.0
Refrigerator,Samsung,5.0,2018,15243.334531534816,-56.0
Refrigerator,Samsung,6.0,2018,15254.762331504662,-55.0
Refrigerator,Samsung,7.0,2018,15140.341862999207,-54.0
Refrigerator,Samsung,8.0,2018,15301.033446899733,-53.0
Refrigerator,Samsung,9.0,2018,15303.462742624055,-52.0
Refrigerator,Samsung,10.0,2018,15200.960036128416,-51.0
Refrigerator,Samsung,11.0,2018,15253.108236614977,-50.0
Refrigerator,Samsung,12.0,2018,15163.253605614458,-49.0
Refrigerator,Samsung,1.0,2019,15192.687935048938,-48.0
Refrigerator,Samsung,2.0,2019,15278.39544964531,-47.0
Refrigerator,Samsung,3.0,2019,15221.002461757073,-46.0
Refrigerator,Samsung,4.0,2019,15324.485045896472,-45.0
Refrigerator,Samsung,5.0,2019,15310.798893900812,-44.0
Refrigerator,Samsung,6.0,2019,15237.425545050404,-43.0
Refrigerator,Samsung,7.0,2019,15191.541995783231,-42.0
Refrigerator,Samsung,8.0,2019,15243.605998270215,-41.0
Refrigerator,Samsung,9.0,2019,15307.317961464467,-40.0
Refrigerator,Samsung,10.0,2019,15290.176525575253,-39.0
Refrigerator,Samsung,11.0,2019,15227.349242525937,-38.0
Refrigerator,Samsung,12.0,2019,15255.527813709103,-37.0
Refrigerator,Samsung,1.0,2020,15279.542743564782,-36.0
Refrigerator,Samsung,2.0,2020,15310.669900714598,-35.0
Refrigerator,Samsung,3.0,2020,15248.974138837708,-34.0
Refrigerator,Samsung,4.0,2020,15255.076772126671,-33.0
Refrigerator,Samsung,5.0,2020,15202.21280991587,-32.0
Refrigerator,Samsung,6.0,2020,15284.06613137338,-31.0
Refrigerator,Samsung,7.0,2020,15228.393109060662,-30.0
Refrigerator,Samsung,8.0,2020,15228.797035390508,-29.0
Refrigerator,Samsung,9.0,2020,15285.056362369984,-28.0
Refrigerator,Samsung,10.0,2020,15193.321023864459,-27.0
Refrigerator,Samsung,11.0,2020,15263.60638506037,-26.0
Refrigerator,Samsung,12.0,2020,15304.825109979218,-25.0
Refrigerator,Samsung,1.0,2021,15343.574144279575,-24.0
Refrigerator,Samsung,2.0,2021,15344.755659662656,-23.0
Refrigerator,Samsung,3.0,2021,15256.314301480876,-22.0
Refrigerator,Samsung,4.0,2021,15393.616496584913,-21.0
Refrigerator,Samsung,5.0,2021,15207.644274690781,-20.0
Refrigerator,Samsung,6.0,2021,15325.053542133,-19.0
Refrigerator,Samsung,7.0,2021,15221.883196851248,-18.0
Refrigerator,Samsung,8.0,2021,15282.049000773757,-17.0
Refrigerator,Samsung,9.0,2021,15202.41206384987,-16.0
Refrigerator,Samsung,10.0,2021,15227.381822757594,-15.0
Refrigerator,Samsung,11.0,2021,15288.420455302145,-14.0
Refrigerator,Samsung,12.0,2021,15304.545958146087,-13.0
Refrigerator,Samsung,1.0,2022,15319.544007949868,-12.0
Refrigerator,Samsung,2.0,2022,15309.193772397624,-11.0
Refrigerator,Samsung,3.0,2022,15261.966716770747,-10.0
Refrigerator,Samsung,4.0,2022,15231.840597548167,-9.0
Refrigerator,Samsung,5.0,2022,15222.71433553324,-8.0
Refrigerator,Samsung,6.0,2022,15300.29885171325,-7.0
Refrigerator,Samsung,7.0,2022,15290.467954211817,-6.0
Refrigerator,Samsung,8.0,2022,15366.659260639104,-5.0
Refrigerator,Samsung,9.0,2022,15398.005787989989,-4.0
Refrigerator,Samsung,10.0,2022,15284.791639862062,-3.0
Refrigerator,Samsung,11.0,2022,15198.747570518148,-2.0
Refrigerator,Samsung,12.0,2022,15300.30866800408,-1.0
Refrigerator,Samsung,1.0,2026,15352.366479968026,36.0
Refrigerator,Samsung,2.0,2026,15327.619797386522,37.0
Refrigerator,Samsung,3.0,2026,15294.823027124157,38.0
Refrigerator,Samsung,4.0,2026,15440.01317019716,39.0
Refrigerator,Samsung,5.0,2026,15480.700957027007,40.0
Refrigerator,Samsung,6.0,2026,15289.258600741729,41.0
Refrigerator,Samsung,7.0,2026,15423.509943751413,42.0
Refrigerator,Samsung,8.0,2026,15298.842739250533,43.0
Refrigerator,Samsung,9.0,2026,15479.287716813342,44.0
Refrigerator,Samsung,10.0,2026,15308.796002572817,45.0
Refrigerator,Samsung,11.0,2026,15374.434672450767,46.0
Refrigerator,Samsung,12.0,2026,15281.018102944792,47.0
Refrigerator,Samsung,1.0,2027,15432.47262885825,48.0
Refrigerator,Samsung,2.0,2027,15363.166121542889,49.0
Refrigerator,Samsung,3.0,2027,15442.883073446927,50.0
Refrigerator,Samsung,4.0,2027,15356.844558668647,51.0
Refrigerator,Samsung,5.0,2027,15401.238503639393,52.0
Refrigerator,Samsung,6.0,2027,15507.472106181398,53.0
Refrigerator,Samsung,7.0,2027,15448.506769151747,54.0
Refrigerator,Samsung,8.0,2027,15476.997994664129,55.0
Refrigerator,Samsung,9.0,2027,15458.975590564318,56.0
Refrigerator,Samsung,10.0,2027,15378.70165652933,57.0
Refrigerator,Samsung,11.0,2027,15360.051183378839,58.0
Refrigerator,Samsung,12.0,2027,15435.393999937689,59.0
Refrigerator,Samsung,1.0,2028,15449.797987702324,60.0
Refrigerator,Samsung,2.0,2028,15444.760700215924,61.0
Refrigerator,Samsung,3.0,2028,15506.310837168387,62.0
Refrigerator,Samsung,4.0,2028,15423.161479636725,63.0
Refrigerator,Samsung,5.0,2028,15385.350600802769,64.0
Refrigerator,Samsung,6.0,2028,15342.354526934367,65.0
Refrigerator,Samsung,7.0,2028,15478.10922965688,66.0
Refrigerator,Samsung,8.0,2028,15397.315784691975,67.0
Refrigerator,Samsung,9.0,2028,15449.257993081017,68.0
Refrigerator,Samsung,10.0,2028,15431.497717492464,69.0
Refrigerator,Samsung,11.0,2028,15477.659433738327,70.0
Refrigerator,Samsung,12.0,2028,15449.027364077368,71.0
Refrigerator,Samsung,1.0,2029,15388.837643546969,72.0
Refrigerator,Samsung,2.0,2029,15477.153597229682,73.0
Refrigerator,Samsung,3.0,2029,15396.234618699247,74.0
Refrigerator,Samsung,4.0,2029,15479.561015659636,75.0
Refrigerator,Samsung,5.0,2029,15562.476219955917,76.0
Refrigerator,Samsung,6.0,2029,15464.544819272884,77.0
Refrigerator,Samsung,7.0,2029,15462.862728811464,78.0
Refrigerator,Samsung,8.0,2029,15462.475837119204,79.0
Refrigerator,Samsung,9.0,2029,15428.15430338068,80.0
Refrigerator,Samsung,10.0,2029,15399.65365472541,81.0
Refrigerator,Samsung,11.0,2029,15395.935366833492,82.0
Refrigerator,Samsung,12.0,2029,15427.521648047743,83.0
Refrigerator,Samsung,1.0,2030,15466.156066845673,84.0
Refrigerator,Samsung,2.0,2030,15502.335340742242,85.0
Refrigerator,Samsung,3.0,2030,15493.178262616297,86.0
Refrigerator,Samsung,4.0,2030,15492.819943262182,87.0
Refrigerator,Samsung,5.0,2030,15480.150069478263,88.0
Refrigerator,Samsung,6.0,2030,15470.646588456104,89.0
Refrigerator,Samsung,7.0,2030,15360.725070940129,90.0
Refrigerator,Samsung,8.0,2030,15510.70857747237,91.0
Refrigerator,Samsung,9.0,2030,15459.909761333955,92.0
Refrigerator,Samsung,10.0,2030,15436.837140685519,93.0
Refrigerator,Samsung,11.0,2030,15410.992405831892,94.0
Refrigerator,Samsung,12.0,2030,15487.387663358102,95.0
Refrigerator,LG,1.0,2010,19880.503420042347,-156.0
